Symbol,Name,Last Price,Open,High,Low,Prev Close,Volume,Change %,RSI 14
ABINFRA,A B INFRABUILD,15.58,15.95,15.95,14.81,15.58,0,0.0,49.25
TBZ,TRIB BHIMJI ZAVERI,146.18,149.32,150.41,144.02,146.18,0,0.0,78.22
MASTERTR,MASTER TRUST,73.68,77.04,77.5,73.08,73.68,0,0.0,72.2
SAGILITY,SAGILITY,41.37,42.29,42.63,40.96,41.37,0,0.0,57.26
ACMESOLAR,ACME SOLAR HOLDINGS,305.3,309.9,316.9,302.3,305.3,0,0.0,73.5
SWIGGY,SWIGGY,287.1,295.05,299,282.95,287.1,0,0.0,63.75
VSSL,VARDHMAN SPC STEEL,263.1,267,272.99,260.06,263.1,0,0.0,83.26
LIQPLSINAV,MIRAEAMC - LIQPLSINAV,1082.59,0,0,0,1076.53,0,0.56,
KPEL,K.P. ENERGY,352.73,368.23,369.15,348.06,352.73,0,0.0,82.93
KMEW,KNOWLEDGE MARINE & EN W L,1675.8,1717.2,1734.9,1660,1675.8,0,0.0,63.37
SWANCORP,SWAN CORP,328.7,341,344.35,327,328.7,0,0.0,60.38
NIVABUPA,NIVA BUPA HEALTH INS CO L,77.07,78.05,78.55,76.62,77.07,0,0.0,66.32
SPECIALITY,SPECIALITY REST,100.9,103,104,98.05,100.9,0,0.0,73.87
BLACKBUCK,BLACKBUCK,597.25,619,623.45,592.25,597.25,0,0.0,55.14
CINELINE,CINELINE INDIA,86.23,88.6,91.09,86.05,86.23,0,0.0,65.22
RACLGEAR,RACL GEARTECH,1222.1,1259.6,1274.9,1204.1,1222.1,0,0.0,50.91
NTPCGREEN,NTPC GREEN ENERGY,110.31,113.5,114.34,109.08,110.31,0,0.0,75.04
EIEL,ENVIRO INFRA ENGINEERS L,206.61,212.65,214.43,204.3,206.61,0,0.0,80.72
RTNINDIA,RATTANINDIA ENT,34.25,36,36.29,34.01,34.25,0,0.0,80.51
SAMPANN,SAMPANN UTPADAN INDIA,31.71,32.79,32.79,31.26,31.71,0,0.0,84.04
SURAKSHA,SURAKSHA DIAGNOSTIC,282.48,280.67,284,279.4,282.48,0,0.0,91.14
ROSSTECH,ROSSELL TECHSYS,911.85,944.6,944.7,890.55,911.85,0,0.0,78.65
INNOVANA,INNOVANA THINKLABS,387.45,399,399,381.35,387.45,0,0.0,72.24
SAILIFE,SAI LIFE SCIENCES,1024.95,1051.4,1054.6,1017,1024.95,0,0.0,61.2
VMM,VISHAL MEGA MART,123.34,126.16,127.32,121.51,123.34,0,0.0,74.07
MOBIKWIK,ONE MOBIKWIK SYSTEMS,202.22,213,214.9,200.1,202.22,0,0.0,76.86
IKS,INVENTURUS KNOWLEDGE SO L,1438,1476.9,1573.8,1425,1438,0,0.0,65.02
ANUHPHR,ANUH PHARMA,81.12,81,81.81,80.81,81.12,0,0.0,80.43
IGIL,INTERNATIO GEMM INS (I) L,347.6,359.4,359.4,345.05,347.6,0,0.0,62.21
DAMCAPITAL,DAM CAPITAL ADVISORS,157.35,160.6,162.36,157,157.35,0,0.0,75.0
MAMATA,MAMATA MACHINERY,393.75,402,410,390.2,393.75,0,0.0,83.89
TRANSRAILL,TRANSRAIL LIGHTING,576,589.65,592,566.5,576,0,0.0,77.24
CEWATER,CONCORD ENVIRO SYSTEMS L,327.3,335,335,322.75,327.3,0,0.0,75.86
SANATHAN,SANATHAN TEXTILES,433.45,438.55,438.85,432.1,433.45,0,0.0,71.17
VENTIVE,VENTIVE HOSPITALITY,598.1,622,623.75,594.95,598.1,0,0.0,62.31
IHFL261224-N1,,1110.8,0,1110.8,1110.8,1110.8,0,0.0,
PROZONER,PROZONE REALTY,64,63.39,65.02,59.59,64,0,0.0,86.41
IHF261224-N1,,1090,0,1090,1090,1090,0,0.0,
IHF261224A-N1,,1000,1000,1000,1000,1000,0,0.0,
CARRARO,CARRARO INDIA,543.75,555,565,539,543.75,0,0.0,65.55
SENORES,SENORES PHARMACEUTICALS L,891.15,902,914.95,886,891.15,0,0.0,77.62
KITEX,KITEX GARMENTS,163.63,169.4,171.25,160.42,163.63,0,0.0,64.53
MAYURUNIQ,MAYUR UNIQUOTERS,560.75,577.9,577.9,558,560.75,0,0.0,69.27
SCL271224-N1,,1020,0,1020,1020,1020,0,0.0,
SCL271224A-N1,,1061,0,1061,1061,1061,0,0.0,
ROSSELLIND,ROSSELL INDIA,55.37,56,57.5,54.21,55.37,0,0.0,85.92
SCL271224B-N1,,1100,0,1100,1100,1100,0,0.0,
UNIMECH,UNIMECH AEROSPACE N MFG L,994.9,1027.95,1037.9,991.5,994.9,0,0.0,87.19
CONSUMER,MIRAE ASSET NIFTY INDIA NEW AGE CONSUMPTION ETF,10.93,11.02,11.06,10.87,10.93,0,0.0,76.69
CONSUMINAV,MIRAEAMC - CONSUMINAV,10.92,0,0,0,11.02,0,-0.91,
TVSHLTD,TVS HOLDINGS,14223,14406,14406,14150,14223,0,0.0,53.8
ARSHIYA-BZ,ARSHIYA,1.31,1.32,1.35,1.29,1.31,0,0.0,53.37
CEREBRAINT-BZ,CEREBRA INT TECH,4.6,4.85,4.85,4.57,4.6,0,0.0,68.04
ECAPINSURE,EDELWEISS BSE CAPITAL MARKETS & INSURANCE ETF,23.55,23.77,23.98,23.41,23.55,0,0.0,70.56
ECAPININAV,EDELAMC - ECAPININAV,23.46,0,0,0,2382,0,-99.02,
INDOFARM,INDO FARM EQUIPMENT,142.64,149,149,139.97,142.64,0,0.0,76.08
ZUARI,ZUARI AGRO CHEMICALS,245.17,253,257,244.19,245.17,0,0.0,83.8
SETL,STANDARD ENGNG TCNLGY,138.2,139,140.19,135.12,138.2,0,0.0,90.61
QUADFUTURE,QUADRANT FUTURE TEK,310.25,319.8,322.35,309.1,310.25,0,0.0,70.48
DDEVPLSTIK,DDEV PLASTIKS IND,236.24,242.11,242.85,233.51,236.24,0,0.0,78.02
CARERATING,CARE RATINGS,1560.1,1607.2,1610.8,1540.1,1560.1,0,0.0,63.83
PCJEWELLER,PC JEWELLER,9.35,9.64,9.7,9.3,9.35,0,0.0,73.93
INDUSTOWER,INDUS TOWERS,402.2,405.9,406.6,395.65,402.2,0,0.0,40.34
NAVKARURB,NAVKAR URBANSTRUCTURE,0.77,0.79,0.79,0.76,0.77,0,0.0,54.84
CAPINVIT-IV,CAPITAL INFRA TRUST,70.03,70.48,70.48,69.96,70.03,0,0.0,72.67
LAXMIDENTL,LAXMI DENTAL,189.23,194.8,195.81,188.19,189.23,0,0.0,72.56
STALLION,STALLION IND FLUOROCHEM L,157.81,160.4,161.45,155,157.81,0,0.0,82.72
SITINET-BZ,SITI NETWORKS,0.38,0.39,0.39,0.38,0.38,0,0.0,90.91
ONESOURCE,ONESOURCE SPECL PHARMA L,1824.3,1777.5,1863.9,1735.1,1824.3,0,0.0,75.96
ITCHOTELS,ITC HOTELS,158.33,161.14,161.7,157.13,158.33,0,0.0,72.65
DENTA,DENTA WATER N INFRA SOL L,290.8,299,299.46,288.51,290.8,0,0.0,82.96
VMART,VMART RETAIL,617.35,631.4,639,612.45,617.35,0,0.0,77.6
MOHITIND,MOHIT INDUSTRIES,23.85,24.77,24.77,23.21,23.85,0,0.0,76.99
SUPREME,SUPREME HOLDIN N HOSP I L,50.81,52.87,52.97,50.49,50.81,0,0.0,58.91
AGARWALEYE,DR AGARWALS HEALTH CARE L,438.1,461.15,461.15,434.95,438.1,0,0.0,61.8
MOSCHIP,MOSCHIP TECHNOLOGIES,195.91,199,200.9,193.2,195.91,0,0.0,77.54
NEXT30ADD,DSP BSE SENSEX NEXT 30 ETF,41.28,41.47,41.55,41.11,41.28,0,0.0,79.04
PROTEAN,PROTEAN EGOV TECHNO,525,538,539.3,521.6,525,0,0.0,69.24
MCLOUD,MAGELLANIC CLOUD,25.99,25.49,26.23,24.62,25.99,0,0.0,81.02
NIBE,NIBE,1041.75,1060,1070,1036.1,1041.75,0,0.0,79.35
ORCHASP,ORCHASP,2.05,2.02,2.12,2.02,2.05,0,0.0,48.08
GROWWRAIL,GROWW NIFTY INDIA RAILWAYS PSU ETF,32.45,32.75,33.09,32.3,32.45,0,0.0,79.36
GRRAILINAV,GROWWAMC - GRRAILINAV,32.51,0,0,0,32.9,0,-1.19,
NATCAPSUQ,NATURAL CAPSULES,159.45,160.41,161,159.39,159.45,0,0.0,63.75
JUBLCPL,JUBILANT AGRI N CON PRO L,1708.2,1767,1767,1695.2,1708.2,0,0.0,59.78
REPCOHOME,REPCO HOME FINANCE,409.35,423.9,426.5,408.9,409.35,0,0.0,72.62
AJAXENGG,AJAX ENGINEERING,527.75,535,535,517.1,527.75,0,0.0,87.04
HEXT,HEXAWARE TECHNOLOGIES,444.75,466.3,466.3,443.15,444.75,0,0.0,55.43
BAJAJINDEF,INDEF MANUFACTURING,309.95,319,320.5,300.99,309.95,0,0.0,85.76
QPOWER,QUALITY POWER ELEC EQUP L,1396.4,1384.9,1429,1352.5,1396.4,0,0.0,94.14
GUJTHEM,GUJARAT THEMIS BIOSYN,359.94,329,380,316.01,359.94,0,0.0,91.28
NIBL,NRB INDUS. BEARINGS,30.26,31.48,31.48,30.15,30.26,0,0.0,65.98
MSCIINDIA,KOTAK MSCI INDIA ETF,29.22,29.45,29.45,29.06,29.22,0,0.0,67.82
MSCIININAV,MSCIINDIA - MSCIININAV,29.15,0,0,0,29.26,0,-0.38,
GROWWN200,GROWW NIFTY 200 ETF,11.09,10.45,11.33,10.45,11.09,0,0.0,75.63
VIVIDHA,VISAGAR POLYTEX,0.6,0.61,0.61,0.59,0.6,0,0.0,79.37
GRN200INAV,GROWWAMC - GRN200INAV,11.05,0,0,0,11.16,0,-0.99,
NIF100INAV,KOTAKMAMC - NIF100INAV,33.84,0,0,0,33.41,0,1.29,
JUSTDIAL,JUSTDIAL,527.4,548,549,524.5,527.4,0,0.0,59.94
AONETOTAL,ANGEL ONE NIFTY TOTAL MARKET ETF,11.43,11.55,11.57,11.39,11.43,0,0.0,76.19
AONETOINAV,AONEAMC - AONETOINAV,11.43,0,0,0,11.56,0,-1.12,
ATULAUTO,ATUL AUTO,498.65,500,523.8,491.2,498.65,0,0.0,81.13
MOCAPITAL,MOTILAL OSWAL NIFTY CAPITAL MARKET ETF,51.69,52.24,52.44,51.3,51.69,0,0.0,81.47
MOCAPIINAV,MOTILALAMC - MOCAPIINAV,51.58,0,0,0,52.14,0,-1.07,
ORIENTCEM,ORIENT CEMENT,143.57,146.08,146.08,141.41,143.57,0,0.0,73.1
ABFRL,ADITYA BIRLA FASHION & RT,61.79,63.45,63.79,61.41,61.79,0,0.0,68.1
SELECTIPO,MIRAE ASSET BSE SELECT IPO ETF,43.23,43.67,43.69,43.08,43.23,0,0.0,82.68
EQUAL200,MIRAE ASSET BSE 200 EQUAL WEIGHT ETF,13.29,13.37,13.39,13.19,13.29,0,0.0,86.49
SAMMAANCAP,SAMMAAN CAPITAL,143.53,144.99,145.48,142.93,143.53,0,0.0,40.73
GLD360INAV,360ONEAMC - GLD360INAV,122.94,0,0,0,123.13,0,-0.15,
SELIPOINAV,MIRAEAMC - SELIPOINAV,43.28,0,0,0,43.67,0,-0.89,
PRABHA,PRABHA ENERGY,161.41,161.48,163.99,157.25,161.41,0,0.0,67.55
CASHIEINAV,ICICIPRAMC - CASHIEINAV,1059.38,0,0,0,1058.94,0,0.04,
AXISVALUE,AXIS NIFTY500 VALUE 50 ETF,33.72,33.82,33.98,33.47,33.72,0,0.0,77.72
AXISVAINAV,AXISAMC - AXISVAINAV,33.84,0,0,0,33.81,0,0.09,
SCL19325A-N1,,1000.2,0,1027,980.1,1000.2,0,0.0,
SCL190325A-N1,,1067,0,1067,1067,1067,0,0.0,
BHARATSE,BHARAT SEATS,171.18,173.66,176.77,169.35,171.18,0,0.0,72.87
ISHANCH,ISHAN DYES N CHEMICALS L,61.88,64.29,64.29,60.3,61.88,0,0.0,71.67
SILCASINAV,ZERODHAAMC - SILCASINAV,24.26,0,0,0,24.21,0,0.21,
SBIBPB,SBI BSE PSU BANK ETF,50.8,51.17,51.36,50.13,50.8,0,0.0,72.32
SBIBPBINAV,SBIAMC - SBIBPBINAV,50.72,0,0,0,44.83,0,13.14,
ESSENTIA,INTEGRA ESSENTIA,1.33,1.38,1.38,1.32,1.33,0,0.0,72.29
SPECTRUM,SPECTRUM ELECTRIC IND,1133.7,1160,1171.6,1120.6,1133.7,0,0.0,6.38
MID150,KOTAK NIFTY MIDCAP 150 ETF,22.08,22.8,22.8,21.96,22.08,0,0.0,71.94
MID15INAV,KOTAKMAMC - MID15INAV,22.18,0,0,0,22.56,0,-1.68,
AONELIINAV,AONEAMC - AONELIINAV,1056.75,0,0,0,1056.34,0,0.04,
FELDVR-BZ,FUTURE ENTERPRISES,3,3.17,3.17,2.87,3,0,0.0,73.0
SIL360INAV,360ONEAMC - SIL360INAV,159.9,0,0,0,156.56,0,2.13,
GROWMOINAV,GROWWAMC - GROWMOINAV,10.34,0,0,0,10.39,0,-0.48,
MON50EINAV,MOTILALAMC - MON50EINAV,30.55,0,0,0,29.97,0,1.94,
MONT50INAV,MOTILALAMC - MONT50INAV,69.61,0,0,0,70.06,0,-0.64,
EQUA50INAV,MIRAEAMC - EQUA50INAV,323.41,0,0,0,327.14,0,-1.14,
MINFRAINAV,MOTILALAMC - MINFRAINAV,63.58,0,0,0,64.08,0,-0.78,
GROWSLINAV,GROWWAMC - GROWSLINAV,23.48,0,0,0,11.62,0,102.07,
AONENFINAV,AONEAMC - AONENFINAV,9.81,0,0,0,9.92,0,-1.11,
MOMGFINAV,MOTILALAMC - MOMGFINAV,152.98,0,0,0,154.34,0,-0.88,
MOPSEINAV,MOTILALAMC - MOPSE,107.59,0,0,0,108.14,0,-0.51,
MOTOURINAV,MOTILALAMC - MOTOURINAV,73.11,0,0,0,73.93,0,-1.11,
SNXT30INAV,NIPPONAMC - SNXT30INAV,41.28,0,0,0,41.42,0,-0.34,
GROWLOINAV,GROWWAMC - GROWLOINAV,10.22,0,0,0,10.31,0,-0.87,
GROWWNINAV,GROWWAMC - GROWWNINAV,9.17,0,0,0,9.25,0,-0.86,
INTERNINAV,MIRAEAMC - INTERNINAV,12.37,0,0,0,12.49,0,-0.96,
MOALPHINAV,MOTILALAMC - MOALPHINAV,50.65,0,0,0,50.82,0,-0.33,
QUALITINAV,KOTAKMAMC - QUALITINAV,20.09,0,0,0,20.33,0,-1.18,
GRONIFINAV,GROWWAMC - GRONIFINAV,9.6,0,0,0,9.71,0,-1.13,
LIQGRBINAV,NIPPONAMC - LIQGRBINAV,1036.91,0,0,0,1036.53,0,0.04,
GROWWPINAV,GROWWAMC - GROWWPINAV,12.15,0,0,0,12.19,0,-0.33,
SBILIQINAV,SBIAMC - SBILIQINAV,1036.27,0,0,0,1035.87,0,0.04,
MOSILVINAV,MOTILALAMC - MOSILVINAV,234.78,0,0,0,243.44,0,-3.56,
LTCASEINAV,ZERODHAAMC - LTCASEINAV,29.66,0,0,0,29.7,0,-0.13,
GRWN50INAV,GROWWAMC - GRWN50INAV,69.71,0,0,0,70.12,0,-0.58,
ELM250INAV,EDELAMC - ELM250INAV,15.91,0,0,0,16.08,0,-1.06,
SML100INAV,ZERODHAAMC - SML100INAV,9.94,0,0,0,10.03,0,-0.9,
GROWWRINAV,GROWWAMC - GROWWRINAV,8.7,0,0,0,8.82,0,-1.36,
ELIQUIINAV,EDELAMC - ELIQUIINAV,1028.17,0,0,0,1027.74,0,0.04,
FLEXIAINAV,DSPAMC - FLEXIAINAV,9.63,0,1.25,1.2,9.86,0,-2.33,
MOY100INAV,MOTILALAMC - MOY100INAV,24.9,0,0,0,25.14,0,-0.95,
MOENERINAV,MOTILALAMC - MOENERINAV,40.03,0,0,0,40.1,0,-0.17,
MOME30INAV,KOTAKMAMC - MOME30INAV,30.39,0,0,0,30.49,0,-0.33,
GRO250INAV,GROWWAMC - GRO250INAV,9.46,0,0,0,9.56,0,-1.05,
ENERGYINAV,MIRAEAMC - ENERGYINAV,40.04,0,0,0,40.31,0,-0.67,
GRW150INAV,GROWWAMC - GRW150INAV,219.12,0,0,0,221.31,0,-0.99,
CHEMINAV,KOTAKMAMC - CHEMINAV,27.88,0,0,0,28.13,0,-0.89,
MOIPOINAV,MOTILALAMC - MOIPOINAV,43.12,0,0,0,43.78,0,-1.51,
AONE50INAV,AONEAMC - AONE50INAV,9.9,0,0,0,9.98,0,-0.8,
ESENSEINAV,EDELAMC - ESENSEINAV,76.71,0,0,0,7767,0,-99.01,
MOSERVINAV,MOTILALAMC - MOSERVINAV,14.29,0,0,0,14.6,0,-2.12,
MSCIADINAV,DSPAMC - MSCIADINAV,28.88,0,0,0,29.19,0,-1.06,
MOMNCINAV,MOTILALAMC - MOMNCINAV,29.26,0,0,0,29.41,0,-0.51,
GRCAPMINAV,GROWWAMC - GRCAPMINAV,10.83,0,0,0,10.94,0,-1.01,
SILBNDINAV,BANDHANAMC - SILBNDINAV,235.65,0,0,0,238.71,0,-1.28,
MIDADDINAV,DSPAMC - MIDADDINAV,21.89,0,0,0,22.1,0,-0.95,
SMAADDINAV,DSPAMC - SMAADDINAV,16.44,0,8,8,16.62,0,-1.08,
DIVIDEINAV,MIRAEAMC - DIVIDEINAV,36.31,0,0,0,36.81,0,-1.36,
TOP20INAV,MIRAEAMC - TOP20INAV,8.65,0,0,0,8.79,0,-1.59,
GRWMTLINAV,GROWWAMC - GRWMTLINAV,12.11,0,0,0,12.15,0,-0.33,
TWCGLDINAV,WEALTH - TWCGLDINAV,148.95,0,134,132,150.11,0,-0.77,
NEXT50INAV,DSPAMC - NEXT50INAV,70.09,0,0,0,70.55,0,-0.65,
NEXT5EINAV,KOTAKMAMC - NEXT5EINAV,70.27,0,0,0,69.85,0,0.6,
GRWCHEINAV,GROWWAMC - GRWCHEINAV,27.83,0,0,0,28.1,0,-0.96,
GROWWEINAV,GROWWAMC - GROWWEINAV,106.32,0,0,0,106.85,0,-0.5,
HLTCREINAV,MIRAEAMC - HLTCREINAV,18.17,0,0,0,18.28,0,-0.6,
INFRAINAV,MIRAEAMC - INFRAINAV,11.88,0,0,0,11.97,0,-0.75,
DEFENCINAV,MIRAEAMC - DEFENCINAV,72.53,0,0,0,73.76,0,-1.67,
ABSMSCINAV,BIRLASLAMC - ABSMSCINAV,28.84,0,0,0,29.15,0,-1.06,
AONESIINAV,AONEAMC - AONESIINAV,9.16,0,13,13,9.11,0,0.55,
SBIMOMINAV,SBIAMC - SBIMOMINAV,61.25,0,0,0,55.74,0,9.89,
BNK10DINAV,DSPAMC - BNK10DINAV,16.68,0,0,0,16.75,0,-0.42,
HSBCGDINAV,HSBCAMC - HSBCGDINAV,130.55,0,0,0,131.38,0,-0.63,
VALUEINAV,MIRAEAMC - VALUEINAV,16.56,0,93,93,16.62,0,-0.36,
SBI150INAV,SBIAMC - SBI150INAV,21.88,0,0,0,19.81,0,10.45,
MOBK10INAV,MOTILALAMC - MOBK10INAV,16.7,0,0,0,16.76,0,-0.36,
PILITA,PIL ITALICA LIFESTYLE,7.95,8.14,8.14,7.81,7.95,0,0.0,74.68
THOMASCOTT,THOMAS SCOTT (INDIA),258.86,267.88,270.67,254.45,258.86,0,0.0,63.17
DBSTOCKBRO,DB (INT) STOCK BROKERS,27.31,27.4,28,26.8,27.31,0,0.0,68.08
COMPUSOFT,COMPUCOM SOFTWARE,13.96,14.25,14.25,13.5,13.96,0,0.0,70.97
RHIM,RHI MAGNESITA INDIA,403.55,409.6,412.1,399.05,403.55,0,0.0,81.54
MCX,MULTI COMMODITY EXCHANGE,2760.9,2791.6,2813.3,2756,2760.9,0,0.0,77.42
NDL,NANDAN DENIM,2.84,2.94,2.98,2.72,2.84,0,0.0,79.42
NBCC,NBCC (INDIA),93.2,93.6,94.18,91.26,93.2,0,0.0,83.8
LYPSAGEMS,LYPSA GEMS & JEWEL,5.27,5.48,5.48,5.16,5.27,0,0.0,76.01
ORBTEXP,ORBIT EXPORTS,162.6,168.48,168.48,162.25,162.6,0,0.0,73.16
JPOLYINVST,JIND POL INV & FIN CO,1078.1,1112,1126.7,1068.9,1078.1,0,0.0,55.49
SREEL,SREELEATHERS,178.91,182.51,184,176.95,178.91,0,0.0,61.58
ABCL26-N3,,1188,0,1188,1188,1188,0,0.0,
ABCL28-N6,,1005,0,1005,1000,1005,0,0.0,
CIFL,CAPITAL INDIA FINANCE,27.11,28.6,30.54,26.15,27.11,0,0.0,73.21
TINNARUBR,TINNA RUBBER AND INFR,700.55,720,720,695,700.55,0,0.0,77.6
WAAREERTL,WAAREE RENEWABLE TECH,1028.15,1069.05,1073.55,1020,1028.15,0,0.0,73.31
GROWWMOM50,GROWW NIFTY 500 MOMENTUM 50 ETF,10.34,10.41,10.46,10.26,10.34,0,0.0,76.3
IIFL210425-NW,,1082.8,0,1082.8,1074,1082.8,0,0.0,
IIFL21425-NY,,1075,0,1075,1075,1075,0,0.0,
IIFL21425A-Y1,,1070.8,0,1070.8,1050,1070.8,0,0.0,
NPST,NETWORK PEOPLE SRV TECH L,1212.6,1237.8,1237.8,1200.7,1212.6,0,0.0,74.98
KRISHIVAL,KRISHIVAL FOODS,334.45,334,335,331.9,334.45,0,0.0,88.54
OSWALPUMPS,OSWAL PUMPS,399.75,414.1,419.8,395.1,399.75,0,0.0,76.52
GROWWSLVR,GROWW SILVER ETF,23.35,23.47,23.49,23.21,23.35,0,0.0,58.41
ABLBL,ADITYA BIRLA LIFES BRAN L,105.16,106.13,106.58,104.32,105.16,0,0.0,74.89
ENRIN,SIEMENS ENERGY INDIA,3205.1,3221.6,3289,3140,3205.1,0,0.0,92.32
MON50EQUAL,MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF,32.28,32.71,32.71,32.27,32.28,0,0.0,70.35
PRIMO,PRIMO CHEMICALS,23.37,24,24.54,23.16,23.37,0,0.0,73.38
THELEELA,LEELA PALACES HOTEL,429.05,439,439,422.5,429.05,0,0.0,66.46
MOINFRA,MOTILAL OSWAL BSE INDIA INFRASTRUCTURE ETF,63.64,63.96,64.26,63,63.64,0,0.0,90.72
RAJOOENG,RAJOO ENGINEERS,71.07,73.04,74.59,70.06,71.07,0,0.0,86.17
MOMGF,MOTILAL OSWAL NIFTY INDIA MANUFACTURING ETF,153.27,154.31,154.31,152.85,153.27,0,0.0,78.33
BELRISE,BELRISE INDUSTRIES,212.76,218.04,219.85,209.8,212.76,0,0.0,71.6
EQUAL50,MIRAE ASSET NIFTY50 EQUAL WEIGHT ETF,323.78,327.25,327.25,322.65,323.78,0,0.0,77.47
MONEXT50,MOTILAL OSWAL NIFTY NEXT 50 ETF,69.53,70.02,70.12,69.08,69.53,0,0.0,84.54
AEGISVOPAK,AEGIS VOPAK TERMINALS,188.14,195,195,184.5,188.14,0,0.0,69.63
MOPSE,MOTILAL OSWAL NIFTY PSE ETF,107.63,108.01,108.04,106.37,107.63,0,0.0,83.67
MOTOUR,MOTILAL OSWAL NIFTY INDIA TOURISM ETF,73.19,73.92,74.02,72.8,73.19,0,0.0,70.42
SCL01825-N6,,980,0,980,980,980,0,0.0,
SCL0182025-NC,,935.13,0,945.13,935.13,935.13,0,0.0,
SCODATUBES,SCODA TUBES,149.18,151.25,153.44,147.54,149.18,0,0.0,70.68
DIGITIDE,DIGITIDE SOLUTIONS,92.88,92,94.4,90.07,92.88,0,0.0,69.22
BLUSPRING,BLUSPRING ENTERPRISES,62.83,66.31,66.31,62.06,62.83,0,0.0,65.19
TRAVELFOOD,TRAVEL FOOD SERVICES,1285.2,1280.3,1290,1271.3,1285.2,0,0.0,55.69
ARIS,ARISINFRA SOLUTIONS,122.02,126.55,129.8,121.44,122.02,0,0.0,78.32
ATHERENERG,ATHER ENERGY,883,901.45,909.85,865.3,883,0,0.0,67.68
FISCHER,FISCHER MEDICAL VENTURE L,37.13,37.51,37.73,36.76,37.13,0,0.0,32.29
MOALPHA50,MOTILAL OSWAL NIFTY ALPHA 50 ETF,50.52,50.94,50.94,50.28,50.52,0,0.0,81.81
PICCADIL,PICCADILY AGRO INDUSTRI L,627.6,621.35,635.9,621.35,627.6,0,0.0,84.74
SAMBHV,SAMBHV STEEL TUBES,118.14,119.25,120,117.2,118.14,0,0.0,81.41
HDBFS,HDB FINANCIAL SERVICES L,674.75,659,677.45,651.1,674.75,0,0.0,73.49
BRIGHOTEL,BRIGADE HOTEL VENTURE,67.6,68.01,68.95,66.16,67.6,0,0.0,84.75
IGCL,INDOGULF CROPSCIENCES,61,62.58,62.85,60.25,61,0,0.0,55.64
GROWWNET,GROWW NIFTY INDIA INTERNET ETF,9.13,9.4,9.4,9.1,9.13,0,0.0,79.4
MOMIDMTM,MOTILAL OSWAL NIFTY MIDCAP150 MOMENTUM 50 ETF,61.98,62.87,62.87,61.11,61.98,0,0.0,74.69
RMDRIP,R M DRIP & SPRINK SYS,18.01,18.01,18.01,18.01,18.01,0,0.0,33.77
INDIQUBE,INDIQUBE SPACES,179.12,179.91,181.3,176.65,179.12,0,0.0,88.09
CRIZAC,CRIZAC,213.43,221.99,221.99,211,213.43,0,0.0,69.99
EBGNG,GNG ELECTRONICS,384.25,378.7,392.45,372.9,384.25,0,0.0,59.48
AEL17725-NA,,1055,0,1055,1055,1055,0,0.0,
AEL170725-ND,,1045,1029.9,1045,1029.9,1045,0,0.0,
AEL170725A-NG,,1064,0,1064,1064,1064,0,0.0,
ANTHEM,ANTHEM BIOSCIENCES,739.55,746.9,754,736.6,739.55,0,0.0,72.59
BELLACASA,BELLA CASA FASH AND RET L,260.76,270,270,259.2,260.76,0,0.0,61.01
QUALITY30,KOTAK NIFTY200 QUALITY 30 ETF,20.17,20.28,20.29,20.08,20.17,0,0.0,72.42
EUROBOND,EURO PANEL PRODUCTS,169.9,168.45,172.88,161.04,169.9,0,0.0,78.97
PASHUPATI,PASHUPATI COTSPIN,88.15,89,90,88,88.15,0,0.0,39.3
SMARTWORKS,SMARTWORKS COWORKING SP L,425.2,440,443.05,419,425.2,0,0.0,69.45
CHEMBONDCH,CHEMBOND CHEMICAL,150.15,145.04,155.4,140.6,150.15,0,0.0,68.6
JSLL,JEENA SIKHO LIFECARE,633.7,664,665.95,631.35,633.7,0,0.0,68.22
PERFECT-SZ,PERFECT INFRAENGINEER,1.75,1.75,1.75,1.75,1.75,0,0.0,77.06
GVPTECHPP-E1,GVPTECH RE.1 PPD UP,2.97,3.33,3.33,2.76,2.97,0,0.0,78.49
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,144.81,141.8,145.83,141.06,144.81,0,0.0,84.79
MBEL,M AND B ENGINEERING,317.45,328,333.67,310.37,317.45,0,0.0,80.24
GROWWPOWER,GROWW BSE POWER ETF,12.18,12.51,12.51,12.01,12.18,0,0.0,94.38
PROSTARM,PROSTARM INFO SYSTEMS,157.91,158.92,160.55,150,157.91,0,0.0,88.81
GROWWLOVOL,GROWW NIFTY 500 LOW VOLATILITY 50 ETF,10.26,10.26,10.35,10.19,10.26,0,0.0,75.65
SSFLPP-E1,SPANDANA RS.5 PPD UP,108.95,114.2,114.2,108.95,108.95,0,0.0,83.01
KRT-RR,KNOWLEDGE REALTY TRUST,116.66,116,117.49,116,116.66,0,0.0,69.37
ALLTIME,ALL TIME PLASTICS,228.14,226.09,233.6,223,228.14,0,0.0,71.68
JSWCEMENT,JSW CEMENT,123.54,125.55,126.55,122.66,123.54,0,0.0,68.41
RAYMONDREL,RAYMOND REALTY,439.7,465.8,468.4,436.55,439.7,0,0.0,66.67
KALPATARU,KALPATARU,325.1,333.5,333.5,318.05,325.1,0,0.0,83.27
ELLEN,ELLENBARRIE INDUS GASES L,267.53,277.7,279.03,261.95,267.53,0,0.0,81.13
INTERNET,MIRAE ASSET NIFTY INDIA INTERNET ETF,12.38,12.7,12.71,12.28,12.38,0,0.0,79.09
